timestamp,prev_close,step_1_close_mae,step_5_close_mae,step_10_close_mae,step_15_close_mae,direction_hit,regime_name,regime_indicator,temperature
2026-04-17 13:36:00+00:00,424.29,3.987457275390625,4.597991943359375,2.0777587890625,6.697509765625,1.0,NORMAL,0.0,1.25
2026-04-17 13:37:00+00:00,424.7,3.173309326171875,0.382110595703125,15.3043212890625,10.834075927734375,1.0,NORMAL,0.0,1.25
2026-04-17 13:38:00+00:00,425.14,5.114410400390625,0.470703125,2.27569580078125,3.58795166015625,1.0,NORMAL,0.0,1.25
2026-04-17 13:39:00+00:00,425.525,0.300140380859375,8.783538818359375,3.3182373046875,0.157440185546875,0.0,NORMAL,0.0,1.25
2026-04-17 13:40:00+00:00,425.52,0.259521484375,8.43096923828125,3.155487060546875,0.614990234375,0.0,NORMAL,0.0,1.25
2026-04-17 13:41:00+00:00,425.67,0.8934326171875,8.69085693359375,3.411865234375,1.306884765625,0.0,NORMAL,0.0,1.25
2026-04-17 13:42:00+00:00,425.23,4.1231689453125,1.52392578125,0.9522705078125,5.053985595703125,1.0,NORMAL,0.0,1.25
2026-04-17 13:43:00+00:00,426.01,0.230865478515625,10.33758544921875,2.900360107421875,1.597930908203125,1.0,NORMAL,0.0,1.25
2026-04-17 13:44:00+00:00,425.47,4.37982177734375,1.82421875,1.7239990234375,6.3353271484375,1.0,NORMAL,0.0,1.25
2026-04-17 13:45:00+00:00,425.82,4.95947265625,1.81024169921875,1.972564697265625,5.808135986328125,1.0,NORMAL,0.0,1.25
2026-04-17 13:46:00+00:00,426.035,6.37689208984375,1.49603271484375,1.885528564453125,5.21905517578125,0.0,NORMAL,0.0,1.25
2026-04-17 13:47:00+00:00,424.8,3.838836669921875,4.378692626953125,3.243255615234375,7.755218505859375,0.0,NORMAL,0.0,1.25
2026-04-17 13:48:00+00:00,424.27,0.78082275390625,1.9249267578125,5.851806640625,4.61810302734375,1.0,NORMAL,0.0,1.25
2026-04-17 13:49:00+00:00,424.88,5.211761474609375,3.75982666015625,8.97283935546875,10.317535400390625,0.0,NORMAL,0.0,1.25
2026-04-17 13:50:00+00:00,425.2,6.8001708984375,11.133819580078125,14.134063720703125,16.89642333984375,1.0,NORMAL,0.0,1.25
2026-04-17 13:51:00+00:00,425.5,1.542144775390625,7.19293212890625,9.758087158203125,6.505615234375,0.0,NORMAL,0.0,1.25
2026-04-17 13:52:00+00:00,425.97,1.126922607421875,7.64935302734375,10.204559326171875,6.54229736328125,1.0,NORMAL,0.0,1.25
2026-04-17 13:53:00+00:00,425.81,0.7464599609375,7.60565185546875,9.947174072265625,6.656036376953125,1.0,NORMAL,0.0,1.25
2026-04-17 13:54:00+00:00,425.67,0.91876220703125,8.358367919921875,10.2347412109375,7.006805419921875,1.0,NORMAL,0.0,1.25
2026-04-17 13:55:00+00:00,425.48,3.162506103515625,7.570526123046875,1.720703125,7.75128173828125,1.0,NORMAL,0.0,1.25
2026-04-17 13:56:00+00:00,425.42,3.535552978515625,8.24530029296875,1.85650634765625,8.01275634765625,1.0,NORMAL,0.0,1.25
2026-04-17 13:57:00+00:00,425.09,3.538604736328125,4.32391357421875,8.752410888671875,10.77008056640625,1.0,NORMAL,0.0,1.25
2026-04-17 13:58:00+00:00,424.91,3.6766357421875,5.594268798828125,9.706939697265625,12.239349365234375,1.0,NORMAL,0.0,1.25
2026-04-17 13:59:00+00:00,424.32,2.3873291015625,3.21649169921875,8.08953857421875,9.5870361328125,1.0,NORMAL,0.0,1.25
2026-04-17 14:00:00+00:00,424.74,2.62982177734375,3.1966552734375,6.74053955078125,8.522216796875,1.0,NORMAL,0.0,1.25
2026-04-17 14:01:00+00:00,425.065,3.657928466796875,3.73248291015625,6.91754150390625,8.26043701171875,0.0,NORMAL,0.0,1.25
2026-04-17 14:02:00+00:00,424.76,3.190521240234375,4.09173583984375,7.8033447265625,9.396209716796875,0.0,NORMAL,0.0,1.25
2026-04-17 14:03:00+00:00,424.63,2.8739013671875,4.0064697265625,7.28741455078125,9.204345703125,0.0,NORMAL,0.0,1.25
2026-04-17 14:04:00+00:00,424.575,3.3583984375,3.879180908203125,7.209442138671875,8.96630859375,0.0,NORMAL,0.0,1.25
2026-04-17 14:05:00+00:00,424.46,3.453765869140625,2.9140625,6.79132080078125,8.55767822265625,0.0,NORMAL,0.0,1.25
2026-04-17 14:06:00+00:00,424.31,3.034454345703125,3.6314697265625,7.430389404296875,9.11981201171875,1.0,NORMAL,0.0,1.25
2026-04-17 14:07:00+00:00,424.43,3.88153076171875,3.092803955078125,6.660614013671875,7.906829833984375,0.0,NORMAL,0.0,1.25
