timestamp,prev_close,step_1_close_mae,step_3_close_mae,step_5_close_mae,step_7_close_mae,path_close_mae,path_ohlc_mae,path_range_mae,step_1_ohlc_mae,step_1_range_mae,direction_hit,regime_name,regime_indicator,temperature
2026-01-21 05:00:00+00:00,454.635,11.37457275390625,8.14801025390625,25.19000244140625,17.69879150390625,15.882206916809082,13.679291725158691,7.640677452087402,8.919036865234375,6.000885009765625,0.0,NORMAL,0.0,0.35
2026-01-22 05:00:00+00:00,444.0,9.691162109375,25.157867431640625,38.660980224609375,16.7574462890625,22.863351821899414,19.381174087524414,6.709939002990723,4.676658630371094,6.411651611328125,0.0,ELEVATED,0.5,0.45499999999999996
2026-01-23 05:00:00+00:00,450.915,13.4942626953125,26.43505859375,21.881256103515625,20.08056640625,20.76089859008789,19.779508590698242,6.231650352478027,9.163619995117188,12.694549560546875,1.0,ELEVATED,0.5,0.45499999999999996
2026-01-26 05:00:00+00:00,465.81,6.126495361328125,21.241790771484375,34.007843017578125,49.1376953125,28.163360595703125,25.359769821166992,5.428963661193848,3.3978958129882812,2.568572998046875,0.0,ELEVATED,0.5,0.45499999999999996
2026-01-27 05:00:00+00:00,470.3,7.368682861328125,34.967620849609375,50.886627197265625,50.878509521484375,36.91640853881836,35.16063690185547,3.7282497882843018,6.356391906738281,3.233795166015625,1.0,NORMAL,0.0,0.35
2026-01-28 05:00:00+00:00,480.6,0.309051513671875,55.73736572265625,71.7672119140625,87.96405029296875,55.31718063354492,52.57851791381836,3.506474018096924,2.8972702026367188,5.85723876953125,1.0,ELEVATED,0.5,0.45499999999999996
2026-01-29 05:00:00+00:00,481.64,44.790557861328125,59.17852783203125,67.66415405273438,75.96383666992188,65.35907745361328,62.85477828979492,4.245448589324951,44.69524383544922,8.1627197265625,1.0,NORMAL,0.0,0.35
2026-01-30 05:00:00+00:00,433.12,3.993499755859375,30.3795166015625,45.064178466796875,35.733642578125,28.049625396728516,26.564762115478516,6.236301898956299,7.104850769042969,5.719329833984375,0.0,CRISIS,1.0,0.63
2026-02-02 05:00:00+00:00,430.05,5.03924560546875,21.92291259765625,39.876190185546875,37.957183837890625,30.148319244384766,27.349802017211914,4.391270160675049,3.7530746459960938,7.5177001953125,1.0,ELEVATED,0.5,0.45499999999999996
2026-02-03 05:00:00+00:00,423.24,19.16278076171875,36.4088134765625,24.89569091796875,39.08355712890625,27.884334564208984,25.119043350219727,6.8931097984313965,9.761077880859375,0.27490234375,0.0,ELEVATED,0.5,0.45499999999999996
2026-02-04 05:00:00+00:00,411.25,0.759552001953125,17.4541015625,14.68975830078125,37.71771240234375,18.327993392944336,15.468856811523438,5.7724175453186035,3.6842803955078125,1.71746826171875,1.0,ELEVATED,0.5,0.45499999999999996
2026-02-05 05:00:00+00:00,414.18,17.469696044921875,6.60894775390625,25.658111572265625,35.762176513671875,19.97299575805664,17.674579620361328,4.2130255699157715,13.971748352050781,7.018524169921875,1.0,ELEVATED,0.5,0.45499999999999996
2026-02-06 05:00:00+00:00,393.65,4.670379638671875,1.285400390625,12.0325927734375,23.901763916015625,10.211281776428223,9.95647144317627,3.2417819499969482,3.9594802856445312,4.3668212890625,1.0,CRISIS,1.0,0.63
2026-02-09 05:00:00+00:00,401.015,8.963134765625,13.03717041015625,24.766265869140625,47.36444091796875,23.313371658325195,21.164291381835938,1.97406005859375,5.4229888916015625,1.341796875,1.0,ELEVATED,0.5,0.45499999999999996
2026-02-10 05:00:00+00:00,413.69,0.76904296875,34.627288818359375,58.49981689453125,64.55740356445312,39.768043518066406,36.93285369873047,6.817147254943848,1.1512985229492188,1.108184814453125,1.0,ELEVATED,0.5,0.45499999999999996
2026-02-11 05:00:00+00:00,413.32,11.831695556640625,25.90087890625,48.3106689453125,73.6927490234375,39.09904098510742,34.868255615234375,4.9755730628967285,7.398307800292969,8.866180419921875,0.0,ELEVATED,0.5,0.45499999999999996
2026-02-12 05:00:00+00:00,404.24,11.203643798828125,31.9178466796875,47.44671630859375,77.77154541015625,40.32051467895508,35.98221969604492,6.942234516143799,6.429237365722656,6.254058837890625,0.0,ELEVATED,0.5,0.45499999999999996
2026-02-13 05:00:00+00:00,401.88,10.506927490234375,34.6090087890625,53.252593994140625,72.87106323242188,44.183685302734375,40.11386489868164,6.374733924865723,7.819404602050781,10.52130126953125,0.0,ELEVATED,0.5,0.45499999999999996
2026-02-17 05:00:00+00:00,401.18,18.24322509765625,37.47216796875,66.2174072265625,67.88442993164062,47.291133880615234,42.5814323425293,5.376242637634277,9.266220092773438,11.004730224609375,0.0,ELEVATED,0.5,0.45499999999999996
2026-02-18 05:00:00+00:00,396.76,8.783660888671875,26.15704345703125,59.107086181640625,67.66229248046875,42.59796142578125,37.97166061401367,5.047202110290527,6.551216125488281,13.55401611328125,1.0,ELEVATED,0.5,0.45499999999999996
2026-02-19 05:00:00+00:00,399.56,3.0799560546875,30.1409912109375,20.388397216796875,34.589019775390625,21.40814208984375,22.19413948059082,4.6241583824157715,3.6257247924804688,6.29583740234375,0.0,ELEVATED,0.5,0.45499999999999996
2026-02-20 05:00:00+00:00,398.41,7.952117919921875,29.4447021484375,22.5428466796875,47.12249755859375,27.45692253112793,25.17606544494629,5.164276123046875,6.926887512207031,14.2093505859375,0.0,ELEVATED,0.5,0.45499999999999996
2026-02-23 05:00:00+00:00,397.28,13.882904052734375,5.88592529296875,25.801300048828125,14.7635498046875,14.221426963806152,13.927886962890625,7.763153076171875,7.724174499511719,3.614837646484375,0.0,ELEVATED,0.5,0.45499999999999996
2026-02-24 05:00:00+00:00,384.635,9.38775634765625,12.429107666015625,25.465667724609375,24.174591064453125,18.373857498168945,16.543277740478516,5.969212055206299,5.758369445800781,11.7406005859375,1.0,ELEVATED,0.5,0.45499999999999996
2026-02-25 05:00:00+00:00,389.06,5.1446533203125,10.654571533203125,6.681976318359375,3.228546142578125,5.9821343421936035,7.876009464263916,4.417855262756348,3.3507461547851562,4.328826904296875,1.0,ELEVATED,0.5,0.45499999999999996
2026-02-26 05:00:00+00:00,400.52,6.02899169921875,19.2489013671875,27.0372314453125,46.7381591796875,22.976016998291016,20.809186935424805,7.6572747230529785,8.0684814453125,11.44805908203125,1.0,ELEVATED,0.5,0.45499999999999996
2026-02-27 05:00:00+00:00,401.78,10.209197998046875,17.30657958984375,10.828765869140625,14.3089599609375,13.01490592956543,14.638872146606445,7.4848151206970215,10.744979858398438,13.045928955078125,0.0,ELEVATED,0.5,0.45499999999999996
2026-03-02 05:00:00+00:00,392.8,6.511688232421875,4.45538330078125,11.318511962890625,6.7249755859375,9.077902793884277,8.478400230407715,3.3770534992218018,4.490608215332031,0.864288330078125,0.0,ELEVATED,0.5,0.45499999999999996
2026-03-03 05:00:00+00:00,398.49,2.1123046875,1.579833984375,6.22088623046875,21.042327880859375,7.636879920959473,6.768191814422607,2.3036410808563232,2.5685806274414062,4.32952880859375,1.0,ELEVATED,0.5,0.45499999999999996
2026-03-04 05:00:00+00:00,403.8,3.5118408203125,5.4637451171875,1.808624267578125,13.590606689453125,4.646937847137451,4.100261211395264,2.8958652019500732,1.9911575317382812,0.663818359375,1.0,ELEVATED,0.5,0.45499999999999996
2026-03-05 05:00:00+00:00,405.0,3.657257080078125,3.211578369140625,1.517486572265625,16.234466552734375,4.484348773956299,3.8811678886413574,3.1778171062469482,3.1432647705078125,2.91363525390625,1.0,ELEVATED,0.5,0.45499999999999996
